run	bioproject	genotype_clean	organism_sra	species_group	divergence_tier	tissue	instrument	lib_type	qc_flags	qc_pass	percent_mapped	num_mapped	genes_detected_gt0	genes_detected_ge1	tx_detected_gt0	pct_decoy	reads_raw	fastqc_raw_avg_read_length
SRR11687991	PRJNA630147	C424	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	67.63415502174958	15923567	118178	76477	147389	7.9784	47145742	150.0
SRR11687992	PRJNA630147	C419	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf + 1	Illumina HiSeq 4000	ISR		PASS	68.88637666540033	19093795	111403	60110	135780	7.6339	55500706	150.0
SRR11688188	PRJNA630147	C424	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	79.61485193398606	17838116	113520	63098	136551	6.1908	44858180	150.0
SRR11688189	PRJNA630147	C424	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	73.4459565753181	13623348	118289	78869	145042	8.9506	37148654	150.0
SRR11688190	PRJNA630147	C424	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	75.37172982882313	16618366	115277	76046	143581	7.9392	44147064	150.0
SRR11688191	PRJNA630147	C424	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	74.2930863331293	16299629	116212	76464	145118	8.3495	43967744	150.0
SRR11688192	PRJNA630147	C419	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf + 1	Illumina HiSeq 4000	ISR		PASS	75.94114551747094	20818031	113850	64880	141405	7.4378	54871510	150.0
SRR11688193	PRJNA630147	C419	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf + 1	Illumina HiSeq 4000	ISR		PASS	74.32286906597872	18681288	107379	57602	129456	6.8547	50313156	150.0
SRR11688194	PRJNA630147	C419	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf + 1	Illumina HiSeq 4000	ISR		PASS	77.2687121606987	16665713	106740	57679	129270	6.5094	43169372	150.0
SRR11688195	PRJNA630147	C419	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	76.48246037461838	17004324	116763	70499	142944	7.1294	44566528	150.0
SRR11688196	PRJNA630147	C411	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf + 1	Illumina HiSeq 4000	ISR		PASS	70.5931877673988	14903110	109324	59649	131836	6.8973	42261368	150.0
SRR11688197	PRJNA630147	C419	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	76.88202602720357	17421218	114284	67900	140394	7.3116	45461792	150.0
SRR11688198	PRJNA630147	C419	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	74.3355833554148	18745378	116476	67972	142836	8.7287	50503292	150.0
SRR11688199	PRJNA630147	C419	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	74.37782792205742	14951756	112941	75729	139880	8.5164	40253000	150.0
SRR11688200	PRJNA630147	C419	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	73.8943544747741	15942104	114824	76899	142370	8.716	43199124	150.0
SRR11688204	PRJNA630147	C418	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf + 1	Illumina HiSeq 4000	ISR		PASS	78.40679740075053	17667377	105074	54194	126598	6.3134	45104690	150.0
SRR11687977	PRJNA630147	IN84-58	Saccharum spontaneum	Saccharum spontaneum	3	Stem Internode	Illumina HiSeq 4000	ISR		PASS	69.39877594361195	17943633	109275	67928	134518	7.1555	51767840	150.0
SRR11687978	PRJNA630147	IN84-58	Saccharum spontaneum	Saccharum spontaneum	3	Stem Internode	Illumina HiSeq 4000	ISR		PASS	70.61062297850293	16605222	106007	63056	128354	6.3316	47079980	150.0
SRR11687979	PRJNA630147	C429	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf + 1	Illumina HiSeq 4000	ISR		PASS	70.15357699476026	16777987	110147	60565	134039	6.7123	47869968	150.0
SRR11687993	PRJNA630147	C419	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf + 1	Illumina HiSeq 4000	ISR		PASS	68.71957401068447	16933573	109530	61872	134623	7.2993	49330698	150.0
SRR11687994	PRJNA630147	C419	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf + 1	Illumina HiSeq 4000	ISR		PASS	65.92199315911479	17765991	106516	55555	128222	8.0579	53974562	150.0
SRR11687995	PRJNA630147	C419	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	68.2079375506656	17215015	114045	73416	143466	8.6625	50529600	150.0
SRR11688207	PRJNA630147	C411	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf + 1	Illumina HiSeq 4000	ISR		PASS	69.14710356844995	14748663	108935	61856	131337	6.8522	42706604	150.0
SRR11688208	PRJNA630147	C402	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	68.84813284156492	17359393	114681	75125	143324	8.056	50462302	150.0
SRR11688209	PRJNA630147	C402	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	67.88715824954063	15661452	118887	77339	148368	8.6218	46191002	150.0
SRR7248460	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	43.108718646720895	2317745	69391	48657	77259	17.5569	10849248	124.4703
SRR7248459	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	43.49124305576581	2628786	71620	49092	80237	17.8184	12158140	124.4963
SRR7248458	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.862463573104606	7476256	94276	61996	112844	16.7873	25205204	124.8292
SRR7248457	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.863150235468424	7457076	94180	61959	112518	16.7759	25134594	124.8289
SRR7248456	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	57.61176147861057	7839975	96218	61316	114866	17.4357	27577020	124.2802
SRR7248455	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	57.59438241972003	7856797	96314	61435	114934	17.4465	27661640	124.285
SRR7248454	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	45.85271958372865	6964189	86649	49148	101184	18.5709	30568682	124.9385
SRR7248453	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	57.58791069336397	7861939	96241	61449	114644	17.4372	27676426	124.28
SRR7248452	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	45.82055935357685	6955686	86676	49018	101270	18.585	30551380	124.9351
SRR7248451	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	45.83525810932287	6939591	86576	49063	101256	18.5682	30465840	124.9363
SRR7248450	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	43.15191903299496	2281908	69101	48663	76852	17.6459	10647334	124.4812
SRR7248449	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	43.206729037316435	2283645	69015	48685	76759	17.4947	10637794	124.4912
SRR7248448	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	56.55484256959713	3304694	81153	59330	91698	15.0719	11744926	120.5808
SRR7248447	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	57.935520745740554	3381504	84236	62368	95574	15.1996	11757566	120.1079
SRR7248446	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	57.67883710130343	3049160	82186	61808	92509	14.9999	10685250	120.0989
SRR7248445	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	54.91308499136005	8366355	96171	59996	113937	15.741	30681488	119.2667
SRR7248444	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	54.92124135959787	8335293	96056	60110	113692	15.7472	30554324	119.2584
SRR7248443	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.56462489374908	7760152	93590	61424	112170	16.4635	26330824	124.6414
SRR7248442	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.537442399972875	7778496	93513	61418	112057	16.4749	26413012	124.641
SRR7248441	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	54.88530159193251	8349022	96019	59917	113822	15.7545	30630676	119.2613
SRR7248440	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.53967155239612	7774058	93595	61433	112180	16.4738	26402896	124.6489
SRR7248439	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	57.760466466655146	7728098	93842	60176	111917	17.0404	27110936	124.6383
SRR7248438	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.83842564798465	7465436	94167	61947	112705	16.7791	25183352	124.8308
SRR7248437	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	57.75384257520708	7726614	93841	60097	112055	17.0371	27115102	124.6417
SRR7248436	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	57.743121457607124	7696531	93728	59937	111958	17.0314	26997192	124.6399
SRR7248435	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.58054516398887	3660074	86756	64038	98777	14.8603	12443324	118.5439
SRR7248434	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.62348600864289	3641474	86778	64206	98854	14.8774	12344904	118.5875
SRR7248433	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.697064219369736	3634371	86559	64101	98515	14.9397	12305712	118.5819
SRR7248432	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.39585416989702	3233009	84646	63626	95679	14.7402	11050628	118.5836
SRR7248431	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.4468743203731	3198117	84329	63584	95339	14.7482	10895504	118.551
SRR7248430	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.36931942349152	3202992	84267	63605	95174	14.6685	10921338	118.5972
SRR7248429	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	57.81216346173633	3371277	84174	62268	95576	15.1394	11765994	120.081
SRR7248428	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	57.85407011326126	3366338	84219	62379	95412	15.1361	11719782	120.1152
SRR7248427	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	51.306700428036166	7501173	92680	54784	108369	16.9687	29410988	121.2466
SRR7248426	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	50.83669824389426	7560114	92012	53301	107442	16.973	29954846	120.4344
SRR7248425	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	43.33499398950673	2616469	71421	49066	79999	17.7092	12142782	124.4998
SRR7248424	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	43.37148548495573	2617565	71408	49059	80078	17.783	12154964	124.4704
SRR7248423	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	42.7798693838271	1963045	66076	47830	72686	17.7581	9279014	124.1865
SRR7248422	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	42.67068799720255	1952440	65807	47868	72496	17.8007	9269580	124.1529
SRR7248421	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	42.46624643282794	1753419	63875	47394	70018	17.5573	8383546	124.1552
SRR7248420	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	42.83608792031571	1977235	66158	47743	72833	17.8391	9334960	124.1818
SRR7248419	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	48.25553164039491	6662261	88225	50491	102100	16.9082	27839500	120.1255
SRR7248418	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	48.2420120299465	6640745	88282	50681	102182	16.9168	27750450	120.1177
SRR7248417	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	48.25087339298227	6658442	88090	50460	101847	16.907	27829160	120.1293
SRR7248416	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	47.56125551067436	6842459	89096	50532	103520	17.1042	29026978	120.6662
SRR7248415	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	47.55054603571189	6824015	89137	50701	103450	17.1019	28949072	120.6686
SRR7248414	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	47.55503323829726	6841823	89101	50454	103576	17.1164	29033802	120.6721
SRR7248413	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	51.26975175681391	7481376	92843	54798	108538	16.9791	29353522	121.2429
SRR7248412	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	51.27053740962614	7475452	92506	54766	108198	16.9819	29324314	121.2396
SRR7248411	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.41814618366033	2838879	87020	66757	97194	13.8993	9716324	118.9051
SRR7248410	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.31598591192313	2831725	86683	66607	96955	13.9288	9718558	118.8717
SRR7248409	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	58.114418679976424	2720032	85414	66090	95490	14.3974	9495042	120.221
SRR7248408	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	58.428415892777366	3057864	87437	66370	98441	14.6122	10574716	120.2232
SRR7248407	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	58.18883938719699	2703109	85203	66019	95211	14.3127	9399858	120.2237
SRR7248406	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	58.14101476054054	2702631	85139	66193	95250	14.4018	9410448	120.2068
SRR7248405	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.96776189072999	3072970	88327	67506	99380	13.5324	10383722	118.8975
SRR7248404	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.9722053415607	3079021	88301	67673	99172	13.6012	10408428	118.8508
SRR7248403	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	58.341989103672674	3051083	87828	66718	98880	14.522	10566426	120.2297
SRR7248402	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	58.26035072629	3042567	87764	66631	98648	14.5331	10569758	120.1913
SRR7248401	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	42.07698622191419	6591277	79973	43282	91906	16.2634	31690034	119.2595
SRR7248400	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	42.0920994989805	6573085	79650	43261	91559	16.2458	31576784	119.2555
SRR7248399	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	42.093997599837266	6588667	79787	43245	91589	16.2612	31659280	119.2649
SRR7248398	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	48.401918279249315	7312117	87804	50514	102220	16.2334	30498488	120.5537
SRR7248397	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	48.41372615074141	7294866	87888	50593	102242	16.2223	30407912	120.5499
SRR7248396	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	48.414264365256784	7316734	88129	50630	102470	16.2329	30504196	120.5473
SRR7248395	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	50.8322267128722	7569648	91926	53178	107421	16.9798	29998576	120.4428
SRR7248394	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	50.84852450851314	7546578	91783	53308	107208	16.9572	29888628	120.4373
SRR7248393	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	56.512991104020536	3321607	81153	59311	91790	15.1361	11832248	120.5438
SRR7248392	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	40.61224472522174	5757788	79322	45632	90870	16.2952	28558916	119.5809
SRR7248391	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	40.6090775505859	5767875	79298	45531	90882	16.3269	28616740	119.5791
SRR7248390	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.286531351386486	3165184	83647	63479	94419	14.5311	10800720	118.2921
SRR7248389	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.33744753919646	3170563	83400	63334	94251	14.611	10813888	118.2531
SRR7248388	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.34157963025606	3212025	83850	63375	94688	14.5682	10981520	118.2769
SRR7248387	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.622764593446384	3593752	85889	63842	97692	14.7829	12176212	118.2826
SRR7248386	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.53365067657994	3582288	85869	63734	97527	14.701	12155818	118.2729
SRR7248385	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	59.441979304290186	3593912	85737	63837	97634	14.7332	12243576	118.2361
SRR7248384	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	57.69778367916426	2994800	81819	61617	92126	14.9419	10465298	120.1188
SRR7248383	PRJNA474042	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	57.70559979231297	3005213	82096	61778	92457	15.0594	10502850	120.0791
