run	experiment	bioproject	biosample	organism	instrument	qc_pass	qc_flags	status	layout	cutadapt_reads_processed	cutadapt_reads_with_adapters	cutadapt_bp_processed	cutadapt_bp_quality_trimmed	cutadapt_bp_written	cutadapt_pct_reads_with_adapters	cutadapt_pct_bp_removed	cutadapt_version	detected_layout	n_fastq_files	fastqc_raw_per_base_sequence_quality	fastqc_raw_per_sequence_quality_scores	fastqc_raw_per_base_sequence_content	fastqc_raw_per_sequence_gc_content	fastqc_raw_per_base_n_content	fastqc_raw_sequence_duplication_levels	fastqc_raw_overrepresented_sequences	fastqc_raw_adapter_content	fastqc_raw_n_fail	fastqc_raw_poor_quality_reads	reads_raw	fastqc_raw_percent_gc	fastqc_raw_avg_read_length	fastqc_raw_percent_duplicates	read_length_raw	fastqc_trimmed_per_base_sequence_quality	fastqc_trimmed_per_sequence_quality_scores	fastqc_trimmed_per_base_sequence_content	fastqc_trimmed_per_sequence_gc_content	fastqc_trimmed_per_base_n_content	fastqc_trimmed_sequence_duplication_levels	fastqc_trimmed_overrepresented_sequences	fastqc_trimmed_adapter_content	fastqc_trimmed_n_fail	fastqc_trimmed_poor_quality_reads	reads_trimmed	fastqc_trimmed_percent_gc	fastqc_trimmed_avg_read_length	fastqc_trimmed_percent_duplicates	reads_retained_pct	salmon_version	salmon_library_types	frag_length_mean	frag_length_sd	num_processed	num_mapped	percent_mapped	num_decoy_fragments	num_dovetail_fragments	num_valid_targets	quant_errors	pct_decoy	salmon_expected_format	compatible_fragment_ratio	strand_mapping_bias	num_compatible_fragments	num_assigned_fragments	num_concordant_mappings	num_inconsistent_or_orphan	lib_ISF	lib_ISR	lib_IU	lib_MSF	lib_MSR	lib_MU	lib_OSF	lib_OSR	lib_OU	lib_SF	lib_SR	lib_U	genes_total	genes_detected_gt0	genes_frac_gt0	genes_detected_ge0p5	genes_frac_ge0p5	genes_detected_ge1	genes_frac_ge1	tx_total	tx_detected_gt0	tx_frac_gt0	tx_detected_ge0p5	tx_frac_ge0p5	tx_detected_ge1	tx_frac_ge1	pipeline_version	nextflow_version	fq_lint_raw_pass	fq_lint_trimmed_pass	sra_library_layout	sra_library_selection	sra_library_source	tissue_ontology
SRR21779987	SRX17774797	PRJNA885747	SAMN31100661	Saccharum hybrid cultivar ROC22	Illumina NovaSeq 6000	PASS		ok	direct	45519816.0	14020347.0	6800170356.0	5747658.0	6774368676.0	30.8005	0.3794	5.2	PAIRED	2	pass	pass	warn	fail	pass	warn	pass	pass	1	0.0	45519816	52.0	149.8702	45.7658	100-150	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	45517440	52.0	148.6466	45.7668	99.9948	1.10.3	IU	320.1073564866886	86.6268260611749	22758720	17146735	75.34138563152936	2124361	46350	294803		9.3343	IU	1.0	0.49263378334230234	17146735	17146735	16268935	963783	8014627	8254308	0	0	0	0	0	0	0	444961	518822	0	190973	128370	0.672189	97836	0.512303	81868	0.428689	294803	159146	0.539838	117516	0.398626	95007	0.322273	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	Oligo-dT	METATRANSCRIPTOMIC	PO:0009005
SRR21779988	SRX17774796	PRJNA885747	SAMN31100652	Saccharum hybrid cultivar ROC22	Illumina NovaSeq 6000	PASS		ok	direct	44955192.0	15374915.0	6717630644.0	5442331.0	6689500595.0	34.2005	0.4187	5.2	PAIRED	2	pass	pass	warn	fail	pass	warn	pass	pass	1	0.0	44955192	52.0	149.9113	47.9782	100-150	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	44949842	52.0	148.5596	47.982	99.9881	1.10.3	IU	321.34270415380735	83.75327362254512	22474921	17592858	78.27773009747176	2200870	46087	294803		9.7926	IU	1.0	0.491533259449226	17592858	17592858	16765897	907910	8240996	8524901	0	0	0	0	0	0	0	423935	483975	0	190973	122601	0.641981	92062	0.482068	76972	0.403052	294803	151397	0.513553	110219	0.373873	89061	0.302103	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	Oligo-dT	METATRANSCRIPTOMIC	PO:0009005
SRR21779989	SRX17774795	PRJNA885747	SAMN31100651	Saccharum hybrid cultivar ROC22	Illumina NovaSeq 6000	PASS		ok	direct	49809324.0	15172991.0	7438633646.0	6487231.0	7410415458.0	30.4622	0.3793	5.2	PAIRED	2	pass	pass	warn	fail	pass	warn	pass	pass	1	0.0	49809324	52.0	149.822	49.0913	100-150	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	49806970	52.0	148.6075	49.0911	99.9953	1.10.3	IU	316.9632449177062	86.58721175252542	24903485	19052424	76.50505140144041	2574816	52423	294803		10.3392	IU	1.0	0.4917950649609382	19052424	19052424	18140363	1004862	8921341	9219022	0	0	0	0	0	0	0	471560	533302	0	190973	123882	0.648689	93362	0.488875	78244	0.409712	294803	153597	0.521016	112277	0.380854	90869	0.308236	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	Oligo-dT	METATRANSCRIPTOMIC	PO:0009005
SRR2183392	SRX1164533	PRJNA293771	SAMN04009753	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	81439136.0	28118067.0	7329522240.0	53845415.0	7236067982.0	34.5265	1.275	5.2	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	81439136	51.0	90.0	45.9392	90.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	81429428	50.5	89.0722	45.9208	99.9881	1.10.3	IU	187.15501625499328	66.98729393543816	40714714	33734292	82.85528421002786	3037169	376654	294803		7.4596	IU	1.0	0.5040289458624785	33734292	33734292	32845316	1176136	16554990	16290326	0	0	0	0	0	0	0	538515	637621	0	190973	131025	0.686092	90671	0.474784	75178	0.393658	294803	165246	0.56053	109699	0.37211	87582	0.297087	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	PolyA	TRANSCRIPTOMIC	PO:0025034
SRR2183393	SRX1164534	PRJNA293771	SAMN04009754	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	77208082.0	26449160.0	6948727380.0	52042929.0	6859701200.0	34.257	1.2812	5.2	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	77208082	50.0	90.0	45.487	90.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	77196632	50.0	89.0614	45.4727	99.9852	1.10.3	IU	185.4405392710197	64.1378914045444	38598316	33083229	85.71158648475752	2426885	366331	294803		6.2875	IU	1.0	0.5026046095456668	33083229	33083229	32222872	1030302	16195364	16027508	0	0	0	0	0	0	0	481517	548785	0	190973	125775	0.658601	91225	0.477685	77313	0.404837	294803	160535	0.54455	111241	0.37734	90108	0.305655	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	PolyA	TRANSCRIPTOMIC	PO:0025034
SRR2183394	SRX1164535	PRJNA293771	SAMN04009755	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	76869838.0	26672711.0	6918285420.0	46881841.0	6833755669.0	34.6985	1.2218	5.2	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	76869838	52.0	90.0	43.0501	90.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	76859690	51.5	89.1218	43.0387	99.9868	1.10.3	IU	171.33247832827882	61.98432019183286	38429845	33296736	86.64290995709194	2180596	399641	294803		5.6742	IU	1.0	0.5024646961956778	33296736	33296736	32556548	943831	16358516	16198032	0	0	0	0	0	0	0	438042	505789	0	190973	129456	0.677876	93358	0.488854	78658	0.41188	294803	164079	0.556572	113172	0.38389	91504	0.31039	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	PolyA	TRANSCRIPTOMIC	PO:0025034
SRR2183395	SRX1164536	PRJNA293771	SAMN04009756	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	83161522.0	28790342.0	7484536980.0	63331135.0	7380672634.0	34.6198	1.3877	5.2	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	83161522	51.0	90.0	43.2487	90.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	83150744	51.5	88.9679	43.2278	99.987	1.10.3	IU	169.4045184960753	61.07849035366021	41575372	35562318	85.53698088377898	2602198	432764	294803		6.259	IU	1.0	0.5025117482636561	35562318	35562318	34812804	1023890	17493843	17318961	0	0	0	0	0	0	0	485427	538463	0	190973	132020	0.691302	95024	0.497578	80137	0.419625	294803	167326	0.567586	114853	0.389592	92844	0.314936	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	PolyA	TRANSCRIPTOMIC	PO:0025034
SRR2183396	SRX1164537	PRJNA293771	SAMN04009757	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	78574934.0	27402228.0	7071744060.0	48665124.0	6985072643.0	34.874	1.2256	5.2	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	78574934	52.0	90.0	44.2873	90.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	78564278	52.0	89.1071	44.2742	99.9864	1.10.3	IU	171.4641564731417	63.683810871948005	39282139	33809875	86.06933293525589	2363249	391615	294803		6.0161	IU	1.0	0.5021786206632602	33809875	33809875	33052335	977791	16598176	16454159	0	0	0	0	0	0	0	467119	510672	0	190973	128085	0.670697	91395	0.478576	76609	0.401151	294803	161397	0.547474	110463	0.374701	89041	0.302036	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	PolyA	TRANSCRIPTOMIC	PO:0025034
SRR2183397	SRX1164538	PRJNA293771	SAMN04009758	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	80853072.0	27933345.0	7276776480.0	51471530.0	7186351892.0	34.5483	1.2426	5.2	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	80853072	51.0	90.0	42.6789	90.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	80840962	51.0	89.0951	42.6637	99.985	1.10.3	IU	168.52242500710116	61.50742970900622	40420481	33834347	83.70594847696147	2802544	430311	294803		6.9335	IU	1.0	0.5032603553092313	33834347	33834347	33029989	1025965	16622684	16407305	0	0	0	0	0	0	0	492252	533713	0	190973	127821	0.669315	92228	0.482937	78218	0.409576	294803	162029	0.549618	112399	0.381268	91691	0.311025	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	PolyA	TRANSCRIPTOMIC	PO:0025034
SRR21866235	SRX17853623	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	30928784.0	9310098.0	3123807184.0	17667894.0	3089862086.0	30.1017	1.0867	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	30928784	52.0	101.0	43.5239	101.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	30927610	52.0	99.7034	43.5238	99.9962	1.10.3	IU	223.85424763587284	70.4323912504915	15463805	12268650	79.33784731506897	1648072	75653	294803		10.6576	IU	1.0	0.5015837963945359	12268650	12268650	11842747	490565	5940130	5902617	0	0	0	0	0	0	0	265809	224756	0	190973	103088	0.539804	73868	0.386798	60705	0.317872	294803	124653	0.422835	87331	0.296235	69551	0.235924	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866236	SRX17853622	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	30083904.0	9021193.0	3038474304.0	17269046.0	3006062525.0	29.9868	1.0667	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	30083904	52.0	101.0	37.7165	101.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	30082474	52.0	99.7243	37.7153	99.9952	1.10.3	IU	231.15688047493197	74.30646730389935	15041237	12223577	81.2670992419041	1389092	76340	294803		9.2352	IU	1.0	0.5016258250490246	12223577	12223577	11803238	482662	5920809	5882429	0	0	0	0	0	0	0	250236	232426	0	190973	108378	0.567504	78906	0.413179	65340	0.342143	294803	131119	0.444768	93568	0.317392	75381	0.2557	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866237	SRX17853621	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	27598556.0	8154869.0	2787454156.0	16465252.0	2757511152.0	29.5482	1.0742	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	27598556	52.0	101.0	39.326	101.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	27597362	52.0	99.7155	39.3251	99.9957	1.10.3	IU	234.34482287284544	77.11985543076851	13798681	10585552	76.71423087467562	1631593	72143	294803		11.8243	IU	1.0	0.5014905276692326	10585552	10585552	10116887	518142	5073523	5043364	0	0	0	0	0	0	0	277444	240698	0	190973	98687	0.516759	70759	0.370518	58253	0.305033	294803	119058	0.403856	83808	0.284285	67040	0.227406	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866238	SRX17853620	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	29208764.0	8643584.0	2950085164.0	17631434.0	2918458654.0	29.5924	1.0721	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	29208764	52.0	101.0	42.6563	101.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	29207752	52.0	99.7172	42.6569	99.9965	1.10.3	IU	233.46661332414584	74.27422860824211	14603876	10622780	72.73945629228842	1969472	59047	294803		13.486	IU	1.0	0.5019912011059205	10622780	10622780	10109225	566196	5074742	5034483	0	0	0	0	0	0	0	311015	255181	0	190973	99190	0.519393	69461	0.363722	56544	0.296084	294803	119538	0.405484	81814	0.277521	64715	0.219519	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866266	SRX17853592	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	28120508.0	11351366.0	4218076200.0	24050965.0	4107588553.0	40.3669	2.6194	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	warn	2	0.0	28120508	51.0	150.0	38.6256	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	28085782	51.0	145.9674	38.6347	99.8765	1.10.3	IU	204.5136246765211	54.23487807685809	14042891	11386861	81.08630195876333	1317679	61411	294803		9.3832	IU	1.0	0.4994151714765135	11386861	11386861	11272535	159706	5629675	5642860	0	0	0	0	0	0	0	82925	76781	0	190973	96508	0.505349	71708	0.375488	60105	0.31473	294803	117443	0.398378	86204	0.292412	70505	0.23916	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866267	SRX17853591	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	39862732.0	13631987.0	5979409800.0	46602452.0	5859954499.0	34.1973	1.9978	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	39862732	52.0	150.0	46.2703	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	39778240	52.0	146.9827	46.2844	99.788	1.10.3	IU	241.81439934254465	72.09490850389808	19889120	15865210	79.76828537411409	1966198	78647	294803		9.8858	IU	1.0	0.49932295164612955	15865210	15865210	15525479	392943	7752228	7773251	0	0	0	0	0	0	0	189967	202976	0	190973	100428	0.525875	71940	0.376702	59938	0.313856	294803	124502	0.422323	87177	0.295713	70324	0.238546	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866268	SRX17853590	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	46202874.0	15966295.0	6930431100.0	112727679.0	6752618213.0	34.5569	2.5657	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	46202874	51.0	150.0	45.6523	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	46116352	51.0	146.06	45.6809	99.8127	1.10.3	IU	257.01927231200716	75.7114831213885	23058176	18557266	80.48019930110691	2187164	115121	294803		9.4854	IU	1.0	0.4994441088305876	18557266	18557266	17972043	647704	8976031	8996012	0	0	0	0	0	0	0	309895	337809	0	190973	103226	0.540527	73325	0.383955	61355	0.321276	294803	129661	0.439823	89593	0.303908	72527	0.246019	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866269	SRX17853589	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	32181250.0	12140550.0	4827187500.0	35143624.0	4706404051.0	37.7255	2.5021	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	warn	2	0.0	32181250	50.0	150.0	46.0821	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	32130334	50.0	146.1959	46.0573	99.8418	1.10.3	IU	225.98499617008858	64.36754033297422	16065167	13233827	82.37590682997569	1460142	91762	294803		9.0889	IU	1.0	0.4985764887714667	13233827	13233827	13042398	254487	6502633	6539765	0	0	0	0	0	0	0	127247	127240	0	190973	97557	0.510842	68490	0.358637	56975	0.298341	294803	119569	0.405589	81017	0.274817	65134	0.220941	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866270	SRX17853588	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	43490120.0	15088871.0	6523518000.0	64328687.0	6391936927.0	34.6949	2.017	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	43490120	50.0	150.0	44.3313	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	43372954	50.0	146.9563	44.3456	99.7306	1.10.3	IU	271.1123573543853	82.28818383971897	21686477	17067684	78.70196712910078	2078516	93973	294803		9.5844	IU	1.0	0.5000576915149755	17067684	17067684	16423559	699838	8212727	8210832	0	0	0	0	0	0	0	335604	364234	0	190973	103151	0.540134	73462	0.384672	61440	0.321721	294803	129941	0.440772	89955	0.305136	72674	0.246517	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866271	SRX17853587	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	36644572.0	13695775.0	5496685800.0	40984898.0	5362088697.0	37.3746	2.4487	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	warn	2	0.0	36644572	51.0	150.0	41.3732	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	36578468	51.0	146.2809	41.3649	99.8196	1.10.3	IU	224.8259343992121	65.69555001387994	18289234	14884324	81.382981922589	1638496	101218	294803		8.9588	IU	1.0	0.4989787200424203	14884324	14884324	14581702	358303	7275959	7305743	0	0	0	0	0	0	0	166475	191828	0	190973	101178	0.529803	73289	0.383766	61768	0.323438	294803	125381	0.425304	89257	0.302768	72932	0.247392	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866272	SRX17853586	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	29200274.0	10247794.0	4380041100.0	29879043.0	4296506842.0	35.0949	1.9072	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	29200274	52.0	150.0	39.0112	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	29172236	52.0	147.0093	39.0205	99.904	1.10.3	IU	228.50641546429176	60.6098498045049	14586118	11944870	81.89204283140997	1330297	77519	294803		9.1203	IU	1.0	0.49972518820868767	11944870	11944870	11768054	219506	5880793	5887261	0	0	0	0	0	0	0	103270	116236	0	190973	98416	0.51534	72356	0.378881	60966	0.319239	294803	120722	0.409501	87188	0.29575	71306	0.241877	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866273	SRX17853585	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	32112744.0	11538443.0	4816911600.0	36954409.0	4711709335.0	35.931	2.184	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	32112744	50.5	150.0	40.0652	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	32076432	50.0	146.5841	40.0765	99.8869	1.10.3	IU	251.49762849156664	74.0260527447804	16038216	12971928	80.88136486003181	1524423	76785	294803		9.5049	IU	1.0	0.4999972387772864	12971928	12971928	12675544	341585	6337737	6337807	0	0	0	0	0	0	0	165796	175789	0	190973	98983	0.518309	72898	0.381719	61557	0.322334	294803	123058	0.417425	88528	0.300295	72353	0.245428	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866274	SRX17853584	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	29620178.0	10049941.0	4443026700.0	34300466.0	4355200437.0	33.9294	1.9767	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	warn	pass	2	0.0	29620178	52.5	150.0	41.8705	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	29523828	53.0	147.233	41.7664	99.6747	1.10.3	IU	257.95115651697097	75.45935629611795	14761914	12501472	84.68733796985947	1113606	79848	294803		7.5438	IU	1.0	0.4991361400117845	12501472	12501472	12261825	283095	6120320	6141505	0	0	0	0	0	0	0	142001	141094	0	190973	97218	0.509067	69404	0.363423	57822	0.302776	294803	118641	0.402442	82824	0.280947	66748	0.226416	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866276	SRX17853582	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	28180784.0	9597508.0	4227117600.0	41281299.0	4135245706.0	34.0569	2.1734	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	warn	pass	2	0.0	28180784	51.5	150.0	37.4335	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	28084954	52.0	146.9232	37.3145	99.6599	1.10.3	IU	254.9026939722284	71.58773069887549	14042477	11510506	81.96919959349053	1259487	67845	294803		8.9691	IU	1.0	0.500721389525342	11510506	11510506	11199220	351668	5607689	5591531	0	0	0	0	0	0	0	168419	183249	0	190973	98836	0.517539	73553	0.385149	62101	0.325182	294803	121683	0.41276	89027	0.301988	72999	0.24762	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866277	SRX17853581	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	46919674.0	17629191.0	7037951100.0	104382404.0	6817536807.0	37.5731	3.1318	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	warn	2	0.0	46919674	51.0	150.0	46.8148	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	46837630	51.0	145.2382	46.8166	99.8251	1.10.3	IU	227.30591696969367	62.81405077860546	23418815	18579105	79.33409525631421	2031046	122815	294803		8.6727	IU	1.0	0.49899728330858817	18579105	18579105	18201552	447463	9082525	9119027	0	0	0	0	0	0	0	220138	227325	0	190973	102774	0.53816	73030	0.38241	61181	0.320365	294803	127943	0.433995	88881	0.301493	71988	0.24419	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866278	SRX17853580	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	26270142.0	10122877.0	3940521300.0	30959811.0	3831708036.0	38.5338	2.7614	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	warn	2	0.0	26270142	51.0	150.0	38.9134	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	26201924	51.0	145.8994	38.8972	99.7403	1.10.3	IU	219.50351561413203	61.45575078111716	13100962	10865679	82.938023940532	1120396	68299	294803		8.552	IU	1.0	0.4994969772339294	10865679	10865679	10692359	218925	5340801	5351558	0	0	0	0	0	0	0	110214	108711	0	190973	96964	0.507737	71851	0.376236	60205	0.315254	294803	118071	0.400508	85689	0.290665	69888	0.237067	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866279	SRX17853579	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	50424606.0	16801874.0	7563690900.0	136437111.0	7372473839.0	33.3208	2.5281	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	50424606	51.0	150.0	46.8971	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	50306742	51.0	146.143	46.927	99.7663	1.10.3	IU	285.2142803518779	77.89588396977443	25153371	20430414	81.22336365968602	2371960	80998	294803		9.43	IU	1.0	0.5004194952279302	20430414	20430414	19654574	839305	9835532	9819042	0	0	0	0	0	0	0	409525	429780	0	190973	104931	0.549455	74089	0.387955	62084	0.325093	294803	132456	0.449303	90937	0.308467	73457	0.249173	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866280	SRX17853578	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	31212368.0	11743833.0	4681855200.0	30385362.0	4565991859.0	37.6256	2.4747	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	warn	2	0.0	31212368	52.0	150.0	40.05	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	31152426	52.0	146.2704	40.0412	99.808	1.10.3	IU	222.2960881964352	61.87329782192493	15576213	12981832	83.34395529901909	1277237	70459	294803		8.1999	IU	1.0	0.49957202730808653	12981832	12981832	12803387	228588	6396214	6407173	0	0	0	0	0	0	0	114033	114555	0	190973	99168	0.519278	72857	0.381504	61345	0.321223	294803	121794	0.413137	87965	0.298386	71992	0.244204	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
SRR21866281	SRX17853577	PRJNA884509	SAMN31029422	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	46495556.0	15761290.0	6974333400.0	118016829.0	6780286196.0	33.8985	2.7823	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	46495556	53.0	150.0	47.4939	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	46402558	53.0	145.7656	47.5154	99.8	1.10.3	IU	258.0527050398594	75.43822816299199	23201279	18944925	81.65465791778117	2103753	112137	294803		9.0674	IU	1.0	0.49967692982769935	18944925	18944925	18365979	643424	9177056	9188923	0	0	0	0	0	0	0	305118	338306	0	190973	104264	0.545962	72428	0.379258	59958	0.313961	294803	129614	0.439663	87523	0.296886	69869	0.237002	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0025034
